cliente_id,idade,genero,tempo_relacionamento_meses,categoria_fidelidade,ticket_medio_mensal,forma_pagamento,reclamacoes_registradas,pedidos_no_show,nota_satisfacao,data_cadastro,cliente_inativo
599,56.0,masculino,51,PRATA,89.28,Cartão de Crédito,1,1,4.0,14/01/2021,N
1918,48.0,F,10,Ouro,"R$ 166,09",Pix,2,7,2.0,10/05/2023,1
571,76.0,Masculino,47,BRONZE,42.34,  Pix ,2,0,,2022-02-26,Não
75,60.0,Feminino,13,OURO,155.28,Cartão de Crédito,2,1,3.0,2021-04-05,não
62,64.0,masc,71,ouro,"R$ 156,42",Cartão de Crédito,1,4,2.0,2022-05-22,sim
820,79.0,masculino,53,Bronze,51.43,Cartão de Crédito,4,1,3.0,22/08/2021,1
810,79.0,,58,prata,97.12,Cartão de Crédito,3,1,4.0,23/02/2024,0
245,56.0,fem,43,Prata,,Cartão de Crédito,1,2,3.0,2024-04-06,No
1050,25.0,masculino,29,PRATA,80.51,Cartão de Crédito,0,0,4.0,2023-11-27,não
1316,36.0,fem,70,Prata,"R$ 84,54",Cartão de Crédito,0,2,2.0,2022-07-30,0
1726,66.0,Feminino,41,prata,88.83,Pix,1,0,1.0,27/06/2021,1
106,66.0,fem,7,BRONZE,39.52,Cartão de Crédito,1,0,3.0,08/11/2023,N
674,23.0,M,16,Bronze,"R$ 43,58",Cartão de Crédito,1,0,2.0,2021-05-04,No
643,70.0,F,55,bronze,37.37,Pix,0,5,2.0,19/06/2024,Yes
1518,21.0,F,18,Ouro,166.17,Pix,1,0,3.0,2021-01-27,N
666,61.0,masculino,3,Bronze,47.04,Cartão de Crédito,0,0,4.0,26/03/2022,Não
510,32.0,masculino,63,PRATA,,Cartão de Crédito,1,1,3.0,21/06/2023,Sim
132,52.0,F,62,Bronze,43.49,Pix,1,4,4.0,12/03/2023,não
445,49.0,masc,33,Bronze,44.1,Cartão de Crédito,0,4,3.0,30/01/2022,0
867,68.0,Feminino,59,Bronze,46.41,Cartão de Crédito,1,1,4.0,2024-02-22,não
2168,70.0,masc,11,PRATA,90.62,  Cartão de Crédito ,1,2,4.0,10/05/2022,0
652,58.0,feminino,28,bronze,44.8,Boleto,2,3,3.0,31/08/2023,S
2142,72.0,Feminino,30,BRONZE,51.27,  Cartão de Crédito ,0,1,4.0,2024-07-02,não
209,34.0,masculino,33,bronze,57.81,Cartão de Crédito,2,0,4.0,2021-09-20,N
58,27.0,fem,47,PRATA,81.78,Pix,2,2,2.0,26/10/2022,sim
1709,33.0,M,14,PRATA,"R$ 94,36",Pix,3,6,2.0,2024-06-08,Sim
1977,75.0,Masculino,22,prata,114.82,Boleto,1,1,4.0,2021-11-07,No
1276,62.0,F,16,bronze,"R$ 32,49",Cartão de Crédito,0,1,5.0,26/07/2024,N
1353,48.0,feminino,67,bronze,45.35,Pix,3,0,4.0,2024-05-29,Yes
87,24.0,Feminino,65,ouro,154.46,  Cartão de Crédito ,4,1,4.0,05/03/2023,não
2126,33.0,F,28,prata,68.62,Boleto,2,4,3.0,2023-06-02,Não
772,79.0,feminino,4,prata,"R$ 84,58",Cartão de Crédito,1,5,,2021-03-01,S
1470,21.0,masc,16,prata,86.1,Cartão de Crédito,1,5,2.0,2024-07-16,Não
1454,33.0,masculino,37,Bronze,"R$ 48,11",Cartão de Crédito,2,0,4.0,14/01/2021,No
709,47.0,masculino,10,ouro,"R$ 147,27",Boleto,1,11,3.0,2023-04-19,1
1110,20.0,masc,68,BRONZE,32.32,Pix,0,0,4.0,2023-05-02,No
2129,21.0,F,4,OURO,171.89,Pix,1,5,2.0,2021-08-12,sim
1597,58.0,M,49,PRATA,"R$ 99,50",Cartão de Crédito,1,2,2.0,2022-03-16,No
1986,67.0,F,41,ouro,"R$ 164,98",Cartão de Crédito,3,1,1.0,2023-03-25,S
539,51.0,fem,35,prata,,Boleto,4,0,4.0,16/10/2021,não
1903,,M,14,PRATA,91.09,Pix,1,1,1.0,2024-07-03,1
2099,64.0,masculino,3,prata,"R$ 87,97",Pix,1,11,2.0,13/05/2022,1
1853,46.0,masculino,55,PRATA,100.3,Cartão de Crédito,1,1,5.0,28/06/2022,No
1560,71.0,,40,Bronze,51.24,Cartão de Crédito,1,0,3.0,10/01/2024,No
419,36.0,feminino,47,Ouro,173.09,Cartão de Crédito,1,1,3.0,22/05/2022,não
498,41.0,M,30,Bronze,54.13,Pix,2,1,5.0,2021-01-23,0
1074,50.0,Feminino,29,PRATA,"R$ 96,00",Cartão de Crédito,1,5,5.0,16/05/2024,Não
2054,76.0,feminino,25,Prata,"R$ 93,06",Pix,1,2,1.0,24/12/2022,sim
1528,26.0,F,38,BRONZE,"R$ 29,88",,0,0,3.0,2023-11-29,Não
852,67.0,feminino,13,BRONZE,45.02,  Boleto ,2,2,3.0,09/08/2021,Sim
1005,25.0,fem,22,OURO,153.52,Pix,1,0,3.0,24/05/2022,não
437,53.0,masc,24,PRATA,"R$ 72,07",Cartão de Crédito,0,1,,2021-08-31,0
2016,37.0,masculino,71,bronze,45.63,  Cartão de Crédito ,2,0,4.0,22/10/2023,Yes
1279,,,30,Ouro,159.34,Pix,2,1,4.0,13/09/2023,não
1033,63.0,fem,49,PRATA,94.47,Boleto,4,4,4.0,23/04/2024,No
1550,18.0,F,65,bronze,52.7,Cartão de Crédito,2,5,3.0,2024-02-05,sim
2118,51.0,fem,30,Prata,77.22,Boleto,0,1,,2023-12-24,Não
2087,63.0,F,51,OURO,150.63,Pix,1,2,5.0,28/04/2024,No
305,51.0,feminino,4,BRONZE,45.35,Pix,1,0,5.0,20/11/2022,0
1802,47.0,masculino,60,bronze,"R$ 52,99",  Cartão de Crédito ,1,3,2.0,18/09/2021,1
1099,20.0,feminino,39,prata,94.97,Cartão de Crédito,1,4,3.0,2024-03-17,No
336,68.0,Feminino,70,PRATA,82.83,Pix,2,2,5.0,2022-08-28,0
996,56.0,masc,13,Bronze,,Pix,1,1,3.0,2023-04-15,não
570,53.0,masculino,69,Ouro,152.8,Pix,1,1,3.0,2021-06-10,não
89,65.0,F,67,Bronze,41.96,Boleto,1,1,,12/01/2022,No
875,61.0,Feminino,42,ouro,159.26,Cartão de Crédito,2,6,4.0,2024-07-17,sim
1375,73.0,feminino,68,Bronze,48.09,Boleto,1,0,3.0,04/11/2023,0
1242,66.0,Feminino,2,bronze,49.52,Pix,1,0,,2021-08-25,Sim
1816,24.0,Feminino,11,prata,91.17,  Cartão de Crédito ,0,0,3.0,2023-11-06,0
713,63.0,Masculino,34,PRATA,92.42,Boleto,1,1,,03/09/2023,não
1069,38.0,M,10,OURO,175.96,Cartão de Crédito,1,2,4.0,2024-01-13,N
1782,39.0,masculino,7,Bronze,"R$ 61,41",Pix,3,0,5.0,25/02/2021,No
2123,54.0,masc,33,prata,89.24,Pix,1,0,4.0,17/11/2021,Não
1644,54.0,masculino,22,PRATA,75.28,Cartão de Crédito,0,1,,05/02/2023,não
222,46.0,masculino,54,BRONZE,42.69,Pix,0,0,4.0,2022-03-28,0
320,65.0,Masculino,71,bronze,22.5,Cartão de Crédito,3,1,5.0,18/07/2021,N
520,54.0,Feminino,12,Prata,105.05,Cartão de Crédito,2,2,3.0,2022-12-23,No
879,51.0,fem,15,PRATA,88.49,Boleto,2,1,2.0,16/06/2022,Sim
630,40.0,Masculino,10,PRATA,99.57,Pix,1,0,5.0,2022-09-12,No
826,23.0,fem,45,BRONZE,"R$ 42,38",,3,2,3.0,2023-10-03,não
1199,67.0,masculino,1,Prata,"R$ 92,82",,1,3,5.0,2023-09-08,No
1291,32.0,Masculino,8,Prata,"R$ 96,27",Pix,0,0,4.0,03/08/2024,No
1031,48.0,Feminino,60,BRONZE,38.49,Pix,3,7,3.0,13/12/2023,S
1746,78.0,masculino,53,ouro,149.24,Pix,2,1,5.0,2023-08-08,No
139,39.0,M,4,PRATA,,Cartão de Crédito,0,5,5.0,01/06/2022,sim
164,43.0,masc,9,ouro,"R$ 163,05",Pix,3,0,3.0,24/12/2023,S
2,65.0,Feminino,1,Ouro,173.42,Boleto,1,2,5.0,01/12/2021,1
1728,53.0,M,11,OURO,149.31,Pix,0,0,5.0,23/10/2023,N
961,27.0,F,9,OURO,150.07,Cartão de Crédito,2,5,5.0,12/07/2023,No
2176,,fem,42,Bronze,46.31,Cartão de Crédito,2,3,3.0,08/09/2024,Não
1481,,F,51,Prata,91.37,Pix,2,3,3.0,2023-08-19,0
1406,27.0,Feminino,10,Bronze,49.79,Pix,1,2,2.0,2024-03-27,Yes
2180,46.0,F,67,Bronze,"R$ 44,62",Pix,0,2,4.0,2024-05-17,0
1551,35.0,masc,42,Bronze,56.57,Cartão de Crédito,1,0,3.0,2022-05-17,Não
1060,37.0,masculino,30,Bronze,29.51,Boleto,1,1,,30/08/2024,Yes
634,41.0,masc,39,ouro,165.47,Boleto,2,0,1.0,06/03/2022,Sim
1243,77.0,M,33,bronze,"R$ 35,30",Boleto,0,1,,26/01/2022,No
2189,46.0,fem,24,PRATA,85.52,Pix,0,0,4.0,2022-07-18,Não
656,51.0,fem,6,Ouro,,Cartão de Crédito,0,0,3.0,08/01/2023,N
17,49.0,F,32,Bronze,46.97,Boleto,0,0,2.0,2024-04-08,sim
1947,27.0,feminino,30,BRONZE,"R$ 54,81",Pix,0,0,4.0,30/03/2024,0
1390,74.0,feminino,65,BRONZE,57.26,Boleto,0,2,3.0,08/03/2022,Não
138,19.0,M,59,Bronze,60.26,Pix,1,0,5.0,2023-03-26,não
1462,37.0,Feminino,34,OURO,"R$ 162,57",  Pix ,2,0,2.0,2021-11-22,S
698,54.0,masculino,45,Bronze,"R$ 48,43",Boleto,0,4,4.0,2022-01-03,N
1098,64.0,fem,65,prata,"R$ 92,30",Cartão de Crédito,0,0,3.0,2022-08-07,No
1362,22.0,fem,13,Prata,90.06,Cartão de Crédito,4,0,,2021-08-26,No
1925,40.0,Feminino,57,ouro,157.47,Pix,0,0,3.0,2023-12-03,N
449,50.0,Masculino,67,PRATA,92.02,Pix,1,1,,2022-12-23,N
36,21.0,fem,57,Ouro,172.23,Cartão de Crédito,0,4,5.0,2024-05-17,No
1267,21.0,M,39,Prata,79.41,Pix,1,1,2.0,2022-01-06,0
328,20.0,masculino,68,ouro,"R$ 174,72",Boleto,1,3,3.0,2021-08-05,Yes
318,63.0,masc,38,Bronze,40.59,Cartão de Crédito,1,5,3.0,2022-10-29,No
1822,65.0,F,4,BRONZE,41.13,Boleto,0,4,3.0,20/08/2024,1
1170,74.0,Feminino,9,BRONZE,51.45,Pix,0,0,3.0,11/08/2024,N
527,75.0,,10,PRATA,85.31,  Cartão de Crédito ,1,1,,2021-03-12,Sim
88,37.0,F,59,Prata,95.78,,0,2,3.0,2023-10-08,No
1521,71.0,F,46,prata,"R$ 87,85",Boleto,1,2,3.0,26/07/2023,sim
1535,68.0,F,23,bronze,46.67,Cartão de Crédito,1,0,5.0,2022-12-23,No
149,68.0,F,15,BRONZE,36.38,Cartão de Crédito,0,3,2.0,06/02/2023,Sim
1935,27.0,masculino,71,PRATA,96.92,Pix,0,1,,06/09/2024,No
1956,42.0,F,14,bronze,53.06,Boleto,2,2,,2023-03-04,Sim
2172,64.0,masculino,13,BRONZE,65.75,Pix,0,2,,2023-11-30,No
1741,44.0,Masculino,39,Bronze,"R$ 49,35",Boleto,3,6,2.0,04/08/2022,S
1981,58.0,masc,47,prata,,Cartão de Crédito,1,2,4.0,2021-08-23,N
366,50.0,feminino,31,Bronze,49.54,Cartão de Crédito,1,2,3.0,30/04/2023,Não
590,,masculino,60,BRONZE,46.81,Pix,1,2,2.0,2023-12-14,S
1798,29.0,masculino,61,Prata,93.72,Pix,0,0,2.0,2022-08-23,No
199,39.0,Feminino,18,BRONZE,"R$ 34,02",Cartão de Crédito,2,3,3.0,2023-03-30,1
2151,38.0,F,44,BRONZE,"R$ 44,93",  Cartão de Crédito ,1,1,3.0,2023-11-22,1
193,55.0,F,44,BRONZE,42.44,Cartão de Crédito,0,0,3.0,25/11/2023,N
405,48.0,Feminino,54,BRONZE,41.08,  Pix ,3,1,3.0,29/03/2023,1
1876,25.0,Feminino,2,BRONZE,42.49,Cartão de Crédito,1,1,3.0,15/08/2021,Sim
251,,feminino,60,Prata,99.94,Boleto,1,0,4.0,29/04/2023,No
484,67.0,masc,58,Prata,87.21,Pix,2,0,,2024-07-14,Sim
1183,60.0,masculino,69,Ouro,"R$ 152,11",Cartão de Crédito,0,0,4.0,18/12/2022,não
1340,43.0,feminino,59,bronze,48.57,Pix,2,0,,2023-01-21,S
1281,63.0,masc,57,BRONZE,41.2,Cartão de Crédito,4,5,4.0,2024-06-20,Não
1990,75.0,fem,64,PRATA,99.86,Cartão de Crédito,2,1,5.0,2024-01-08,0
792,46.0,F,46,ouro,148.51,Pix,1,0,3.0,04/08/2023,Não
800,45.0,masc,48,bronze,53.61,Boleto,3,2,4.0,2023-09-21,sim
385,19.0,Masculino,25,BRONZE,45.81,Cartão de Crédito,2,0,4.0,2022-08-12,No
751,77.0,Feminino,3,bronze,"R$ 36,61",Boleto,4,1,4.0,2022-03-30,Yes
1202,47.0,feminino,66,Ouro,165.79,Cartão de Crédito,2,0,4.0,09/09/2023,1
423,65.0,feminino,8,BRONZE,46.24,Cartão de Crédito,1,0,,2023-07-22,Não
315,33.0,M,8,Bronze,60.93,Pix,1,7,5.0,08/08/2022,Não
1022,22.0,masc,18,ouro,144.55,  Pix ,1,2,3.0,2024-08-19,N
1323,52.0,masculino,59,BRONZE,48.78,Boleto,0,2,4.0,05/03/2022,0
544,28.0,Feminino,68,PRATA,"R$ 91,50",Cartão de Crédito,1,1,3.0,22/07/2023,Yes
914,78.0,M,67,PRATA,"R$ 93,04",Cartão de Crédito,1,0,4.0,29/10/2021,N
663,20.0,M,60,bronze,37.77,Pix,1,1,4.0,15/04/2024,N
903,31.0,M,2,OURO,"R$ 158,24",Pix,3,0,4.0,2021-02-20,No
1666,42.0,Feminino,56,Bronze,"R$ 57,76",  Cartão de Crédito ,1,5,4.0,2021-06-17,N
686,67.0,feminino,11,BRONZE,"R$ 31,31",Cartão de Crédito,3,1,4.0,09/10/2024,N
1999,35.0,Masculino,68,bronze,"R$ 30,03",  Boleto ,2,0,3.0,02/09/2021,0
160,66.0,fem,15,Bronze,40.03,Pix,2,2,2.0,13/06/2021,S
1000,49.0,feminino,19,ouro,154.08,Cartão de Crédito,2,12,3.0,17/03/2023,Yes
1553,51.0,feminino,69,PRATA,89.71,  Pix ,2,0,3.0,15/10/2024,Yes
1385,41.0,masc,54,Ouro,"R$ 175,16",  Pix ,5,1,4.0,2021-09-29,Não
2077,,feminino,5,BRONZE,"R$ 46,01",Pix,0,0,3.0,2022-12-15,Sim
203,48.0,F,53,prata,86.0,Cartão de Crédito,2,5,3.0,22/02/2024,0
1024,70.0,F,56,Prata,95.56,,0,1,5.0,2022-10-18,0
1829,56.0,masc,49,PRATA,78.39,Boleto,1,2,3.0,2023-01-16,N
1767,49.0,Feminino,56,PRATA,93.99,Cartão de Crédito,2,2,3.0,2022-10-21,N
113,52.0,Feminino,37,Bronze,31.42,Pix,1,3,3.0,2021-08-23,0
2095,28.0,M,66,Ouro,148.8,Cartão de Crédito,0,0,3.0,2023-10-13,Não
1332,62.0,Feminino,6,bronze,50.39,Cartão de Crédito,0,1,2.0,2024-10-10,No
1532,18.0,Feminino,62,Ouro,156.87,Pix,2,0,4.0,2022-10-12,Não
981,54.0,M,16,Ouro,156.23,Cartão de Crédito,0,1,4.0,2024-07-03,No
923,45.0,masculino,34,BRONZE,49.81,Boleto,3,2,,26/04/2021,No
1769,22.0,Feminino,42,bronze,"R$ 47,83",Pix,1,3,3.0,03/09/2021,Yes
1893,72.0,Feminino,27,ouro,158.16,Pix,0,1,,2023-03-16,não
1691,65.0,masculino,41,bronze,"R$ 41,15",Pix,1,3,,2022-03-08,No
1482,18.0,F,3,bronze,55.48,Cartão de Crédito,1,2,4.0,2021-05-05,1
1320,42.0,masc,66,prata,,Pix,1,4,5.0,15/02/2022,0
816,69.0,masculino,33,prata,90.08,Pix,1,7,4.0,02/06/2022,Não
1652,19.0,feminino,4,Bronze,53.39,Boleto,3,0,,26/12/2021,Yes
1542,32.0,Feminino,22,BRONZE,44.72,Cartão de Crédito,1,1,2.0,11/10/2022,Sim
680,76.0,F,70,bronze,46.19,Cartão de Crédito,0,4,4.0,2021-12-17,0
1094,42.0,Feminino,21,prata,102.84,  Cartão de Crédito ,2,1,4.0,2021-04-02,não
81,76.0,feminino,55,BRONZE,43.94,Cartão de Crédito,1,1,4.0,2023-04-19,não
613,66.0,M,15,PRATA,89.24,Pix,2,1,,12/07/2021,Sim
1601,36.0,M,66,Bronze,"R$ 58,39",Boleto,1,3,2.0,2022-01-13,sim
1826,73.0,Feminino,10,ouro,167.55,Cartão de Crédito,2,0,2.0,2024-05-22,N
753,23.0,Feminino,67,bronze,53.16,Boleto,2,2,,2021-12-21,No
1240,20.0,fem,59,Prata,82.85,Boleto,1,1,4.0,11/05/2024,N
2058,63.0,Feminino,7,prata,102.45,,3,0,4.0,2021-05-19,não
1055,22.0,fem,17,BRONZE,"R$ 47,37",Pix,0,12,2.0,2024-05-14,sim
243,23.0,feminino,1,Bronze,50.52,Boleto,2,3,2.0,2023-02-03,1
2028,,Feminino,44,BRONZE,,Cartão de Crédito,1,0,4.0,22/11/2022,N
642,74.0,Masculino,51,Bronze,"R$ 50,60",Cartão de Crédito,0,9,3.0,2021-07-26,Yes
697,,F,47,OURO,154.58,  Pix ,1,0,5.0,2021-05-29,No
210,,Masculino,2,Ouro,"R$ 166,00",Cartão de Crédito,0,0,5.0,2021-01-06,N
503,77.0,masc,16,Bronze,"R$ 41,59",Cartão de Crédito,0,4,3.0,2023-04-19,Não
771,58.0,masculino,44,PRATA,"R$ 97,13",Pix,0,2,3.0,22/03/2022,0
754,76.0,Feminino,32,ouro,163.35,Pix,2,2,4.0,2022-03-21,não
436,25.0,fem,2,Bronze,62.93,  Cartão de Crédito ,0,2,,28/03/2024,1
1064,61.0,Masculino,62,Prata,85.99,Pix,1,2,3.0,2022-01-13,sim
975,27.0,masculino,71,PRATA,98.87,Cartão de Crédito,2,0,5.0,26/09/2021,Não
552,42.0,Masculino,6,prata,84.1,Pix,0,0,4.0,01/08/2024,0
2049,64.0,masc,65,bronze,54.51,Pix,1,2,4.0,2021-06-11,Não
1673,34.0,,62,Bronze,57.21,Cartão de Crédito,0,1,3.0,21/07/2024,0
1014,37.0,M,69,prata,82.14,Boleto,5,0,,15/06/2021,Sim
1008,49.0,M,58,Bronze,57.1,Boleto,1,0,4.0,2022-09-10,não
1428,73.0,fem,17,prata,91.21,Cartão de Crédito,4,4,4.0,2021-07-29,sim
1275,65.0,M,22,PRATA,87.25,Pix,2,4,2.0,26/01/2023,não
1387,52.0,fem,33,bronze,38.0,Pix,0,1,3.0,2024-02-10,0
1296,49.0,M,38,ouro,"R$ 167,48",Cartão de Crédito,1,2,4.0,2024-05-31,não
467,28.0,feminino,18,Ouro,172.85,Pix,2,0,2.0,2024-10-01,No
1757,39.0,F,37,Ouro,175.91,Boleto,0,0,3.0,07/01/2022,N
1559,79.0,masculino,6,OURO,"R$ 157,80",Boleto,1,0,4.0,2022-04-01,não
278,66.0,Feminino,13,bronze,"R$ 53,36",Pix,2,0,2.0,06/03/2024,Yes
1070,18.0,masc,70,Bronze,"R$ 40,60",Boleto,1,1,4.0,2022-09-25,N
1018,48.0,Masculino,31,bronze,44.79,Pix,0,10,3.0,24/05/2024,S
1577,186.0,,38,prata,"R$ 90,18",,2,2,3.0,04/11/2021,não
723,70.0,masc,9,BRONZE,"R$ 52,07",Cartão de Crédito,1,1,3.0,2022-12-07,N
941,60.0,feminino,35,bronze,47.69,Boleto,2,1,3.0,2024-10-06,0
787,20.0,M,54,Bronze,43.23,Cartão de Crédito,3,3,3.0,2022-11-12,sim
1843,68.0,masc,54,Bronze,56.58,Cartão de Crédito,1,0,4.0,11/08/2022,N
1324,72.0,M,13,BRONZE,65.28,  Pix ,0,2,3.0,2023-07-05,Não
1562,33.0,feminino,36,BRONZE,,Pix,2,0,3.0,2023-01-30,No
1400,36.0,Masculino,45,bronze,46.99,Boleto,4,2,,2023-01-14,não
1630,25.0,feminino,11,PRATA,89.17,Pix,0,2,2.0,29/11/2022,não
1555,46.0,Feminino,3,PRATA,"R$ 98,58",Boleto,0,0,,28/07/2024,Yes
907,43.0,M,62,BRONZE,35.49,Boleto,1,4,3.0,2023-09-24,N
1512,32.0,M,71,prata,"R$ 85,50",Pix,0,0,2.0,2021-01-26,Não
564,29.0,masc,3,bronze,32.23,Cartão de Crédito,0,2,4.0,08/07/2023,sim
1250,78.0,feminino,36,Ouro,"R$ 173,71",Boleto,1,0,2.0,2023-01-26,não
389,73.0,masc,69,prata,"R$ 84,33",  Pix ,0,1,4.0,27/10/2021,não
23,29.0,masc,2,Bronze,"R$ 69,19",Boleto,1,0,4.0,13/08/2023,Yes
1458,46.0,F,66,BRONZE,,Pix,3,0,3.0,2024-09-27,Não
125,71.0,masculino,54,BRONZE,51.12,  Boleto ,1,0,4.0,2021-02-11,No
1448,77.0,fem,43,bronze,49.17,Boleto,2,1,5.0,26/04/2021,Não
1485,43.0,M,70,Bronze,32.7,Cartão de Crédito,2,0,3.0,2021-02-16,Não
774,62.0,F,70,ouro,156.17,Cartão de Crédito,1,5,4.0,31/08/2021,0
881,,M,32,BRONZE,56.15,Cartão de Crédito,0,0,3.0,20/06/2024,não
1983,21.0,masc,8,prata,"R$ 72,76",Cartão de Crédito,2,0,2.0,2021-08-01,sim
1145,38.0,M,39,prata,79.36,Cartão de Crédito,0,8,5.0,2021-08-09,No
1167,19.0,fem,45,Prata,88.88,Pix,0,2,,2021-09-10,Não
51,65.0,Feminino,36,PRATA,"R$ 71,96",Boleto,0,4,2.0,07/08/2021,Não
1664,52.0,Feminino,44,BRONZE,41.73,Boleto,1,3,3.0,2023-02-19,sim
1737,49.0,M,38,Bronze,"R$ 48,12",Cartão de Crédito,1,0,4.0,22/09/2021,Não
1106,29.0,fem,19,BRONZE,34.41,  Cartão de Crédito ,1,2,4.0,2024-01-20,0
704,28.0,M,44,Ouro,157.94,  Boleto ,2,0,3.0,2023-12-11,No
483,33.0,F,28,BRONZE,"R$ 45,25",Pix,3,2,1.0,2021-08-15,1
1346,79.0,masc,45,Prata,95.53,Boleto,0,0,4.0,09/05/2021,No
1146,47.0,masculino,54,prata,95.82,Cartão de Crédito,1,3,4.0,18/07/2023,não
204,61.0,masculino,40,OURO,148.1,Pix,1,3,3.0,02/11/2022,S
67,74.0,masculino,49,prata,"R$ 85,23",Pix,2,0,3.0,05/04/2024,N
847,27.0,,52,PRATA,98.63,Pix,1,1,3.0,17/05/2023,sim
734,66.0,fem,31,ouro,169.29,Boleto,0,0,5.0,03/07/2022,0
2083,38.0,Masculino,13,PRATA,"R$ 89,54",Boleto,0,0,,2022-06-19,não
802,36.0,masc,48,Prata,"R$ 82,42",Cartão de Crédito,1,0,3.0,2023-04-23,N
2104,26.0,F,3,Bronze,53.67,Pix,0,0,3.0,2023-04-21,S
1749,67.0,masculino,69,OURO,159.52,Cartão de Crédito,0,3,3.0,2024-05-10,Não
908,28.0,Feminino,27,prata,76.79,Cartão de Crédito,4,1,4.0,2024-06-09,não
32,32.0,masculino,5,prata,94.55,Cartão de Crédito,0,0,3.0,2022-06-13,N
418,25.0,fem,4,ouro,155.33,  Pix ,0,0,5.0,2023-01-19,Não
882,70.0,F,59,bronze,31.07,  Pix ,1,0,,05/06/2021,S
633,44.0,feminino,22,PRATA,"R$ 98,45",Cartão de Crédito,1,0,3.0,2022-10-14,No
2159,68.0,masc,48,PRATA,84.69,Pix,2,3,3.0,2021-09-16,N
1716,72.0,,6,Bronze,51.11,  Pix ,1,3,2.0,2023-03-02,N
65,43.0,M,8,PRATA,92.71,Pix,1,6,,2021-05-16,No
1934,77.0,fem,36,Prata,90.08,Pix,1,2,3.0,2021-08-28,não
1430,66.0,Masculino,59,bronze,31.32,  Cartão de Crédito ,1,0,4.0,2024-07-14,0
1915,38.0,feminino,21,Prata,99.7,Cartão de Crédito,1,1,2.0,18/10/2024,N
78,32.0,masculino,4,bronze,52.01,Cartão de Crédito,0,2,2.0,2023-03-08,Yes
492,71.0,masculino,44,BRONZE,60.85,Boleto,0,2,3.0,2022-03-17,0
1680,49.0,masc,4,bronze,41.84,Boleto,0,0,4.0,17/05/2021,S
1818,33.0,Masculino,11,Prata,93.51,Boleto,1,1,2.0,12/05/2021,S
533,27.0,masc,67,Prata,74.88,Boleto,2,1,4.0,30/04/2024,não
66,38.0,Feminino,7,BRONZE,42.04,Boleto,2,1,3.0,2023-08-30,N
2014,,Feminino,51,bronze,"R$ 49,53",Pix,1,0,5.0,2021-05-12,Não
1436,24.0,Feminino,34,Bronze,55.97,  Cartão de Crédito ,1,1,4.0,2022-09-12,N
1285,41.0,Masculino,29,PRATA,93.92,Boleto,0,3,5.0,27/07/2024,Não
297,70.0,feminino,57,PRATA,"R$ 87,66",Cartão de Crédito,3,1,,20/03/2024,sim
592,73.0,masculino,12,BRONZE,"R$ 43,63",Pix,0,2,3.0,2024-10-21,Não
1444,,masc,35,BRONZE,51.13,Pix,2,1,5.0,2024-01-26,Não
768,47.0,Masculino,17,bronze,42.64,  Pix ,2,0,3.0,03/06/2023,Não
2117,77.0,feminino,70,OURO,157.48,Cartão de Crédito,1,14,4.0,07/10/2022,Sim
1286,21.0,F,2,PRATA,"R$ 102,02",Pix,1,0,4.0,13/10/2023,N
725,66.0,F,31,BRONZE,53.75,Cartão de Crédito,1,3,3.0,24/06/2021,Não
1699,40.0,masculino,22,BRONZE,33.24,Cartão de Crédito,2,4,4.0,27/05/2024,Yes
1306,59.0,masculino,64,Prata,"R$ 95,06",Pix,1,0,4.0,2021-07-20,não
627,38.0,F,26,Prata,79.48,,0,0,4.0,23/12/2021,0
1377,77.0,feminino,46,OURO,157.57,Pix,0,5,3.0,02/08/2023,0
1677,27.0,F,50,BRONZE,44.6,Pix,0,1,3.0,2022-11-15,0
746,40.0,masc,8,bronze,"R$ 48,01",Pix,0,2,5.0,13/05/2022,N
1213,46.0,Masculino,16,prata,93.41,Pix,1,6,1.0,05/09/2023,1
2173,79.0,M,17,PRATA,101.66,Pix,1,0,4.0,2023-03-04,Não
252,48.0,masc,64,Prata,91.09,Cartão de Crédito,0,5,4.0,2023-09-04,0
477,70.0,F,69,Prata,,,2,4,3.0,27/06/2023,Não
1806,20.0,Masculino,68,bronze,40.52,Pix,0,2,4.0,2024-01-13,N
2160,38.0,fem,69,Prata,91.03,Boleto,3,2,3.0,2023-08-26,não
983,51.0,,54,PRATA,105.8,Cartão de Crédito,0,0,3.0,2024-02-18,No
980,53.0,F,13,Prata,,Pix,1,0,5.0,13/10/2022,não
707,18.0,Feminino,45,OURO,163.43,Boleto,0,0,3.0,2024-06-25,sim
488,50.0,feminino,41,prata,90.54,  Boleto ,3,0,4.0,2024-10-19,N
274,77.0,feminino,15,prata,89.18,Cartão de Crédito,0,1,1.0,08/04/2022,0
2069,38.0,masc,4,Prata,"R$ 87,23",  Pix ,0,1,2.0,2021-12-13,Yes
1988,31.0,Masculino,16,Bronze,47.25,Boleto,0,4,4.0,2023-07-09,sim
964,31.0,masculino,23,prata,"R$ 94,19",Cartão de Crédito,3,2,2.0,27/11/2021,sim
878,64.0,feminino,58,PRATA,"R$ 106,48",  Pix ,0,0,3.0,08/01/2024,N
1671,65.0,feminino,4,Bronze,"R$ 44,32",Pix,1,3,4.0,30/10/2024,S
2107,65.0,M,53,Prata,78.95,  Boleto ,1,5,3.0,2023-02-17,N
2191,40.0,masc,13,Bronze,"R$ 44,77",Cartão de Crédito,0,0,3.0,2021-07-17,1
